"","SVM_LABEL","SVM_PROB","GLMNET_LABEL","GLMNET_PROB","MAXENTROPY_LABEL","MAXENTROPY_PROB","LOGITBOOST_LABEL","LOGITBOOST_PROB","BAGGING_LABEL","BAGGING_PROB","FORESTS_LABEL","FORESTS_PROB","NNETWORK_LABEL","NNETWORK_PROB","TREE_LABEL","TREE_PROB","MANUAL_CODE","CONSENSUS_CODE","CONSENSUS_AGREE","CONSENSUS_INCORRECT","PROBABILITY_CODE","PROBABILITY_INCORRECT"
"299","6",0.895932221017621,"6",0.906657255911643,"6",0.999999999340838,"6",0.982013790037908,"6",0.92,"6",0.7,"11",0.440702139466222,"6",0.822916666666667,6,6,7,0,6,0
"300","6",0.895932221017621,"6",0.906657255911643,"6",0.999999999340838,"6",0.982013790037908,"6",0.92,"6",0.7,"11",0.440702139466222,"6",0.822916666666667,6,6,7,0,6,0
"301","2",0.390638542999689,"2",0.572319596242585,"6",0.999512528462578,"1",0.5,"1",0.52,"2",0.31,"11",0.447704016521635,"1",0.277777777777778,2,1,3,1,6,1
"302","10",0.418058767888616,"10",0.399747231933676,"3",0.999999786644603,"10",0.5,"9",0.48,"10",0.225,"11",0.482996370862507,"1",0.326388888888889,10,10,4,0,3,1
"303","1",0.408194249688276,"8",0.750999467878066,"8",0.999965600028452,"8",0.880797077977882,"9",0.4,"8",0.405,"5",0.566965811788118,"1",0.326388888888889,9,8,4,1,8,1
"304","3",0.537260516718377,"3",0.343214628678026,"11",0.97064350992015,"3",0.880797077977882,"3",0.96,"3",0.655,"5",0.565213787904623,"3",0.592105263157895,11,3,6,1,11,0
"305","10",0.66080111130912,"10",0.965149835442235,"10",0.999999999998453,"10",0.982013790037908,"1",0.6,"10",0.345,"11",0.482994876044466,"1",0.326388888888889,10,10,5,0,10,0
"306","11",0.211319055284787,"10",0.220874208896637,"3",0.873012931216668,"3",0.5,"9",0.48,"2",0.24,"3",0.709001948905344,"1",0.326388888888889,10,3,3,1,3,1
"307","2",0.791034187110096,"2",0.565333980909374,"2",0.999999977133724,"2",0.880797077977882,"2",0.68,"2",0.575,"1",0.834408991924131,"2",0.62,2,2,7,0,2,0
"308","1",0.46594071315674,"1",0.344185348212786,"1",0.999995389793109,"1",0.880797077977882,"1",0.92,"1",0.64,"5",0.563574427361765,"1",0.326388888888889,9,1,7,1,1,1
"309","10",0.564806950257738,"1",0.553297415476837,"1",0.999999219324718,"10",0.982013790037908,"10",0.8,"10",0.485,"11",0.482816158037932,"1",0.326388888888889,1,10,4,1,1,0
"310","5",0.684955573829146,"5",0.832110390669375,"5",0.999999999916744,"5",0.999664649869534,"5",1,"5",0.67,"5",0.56729497929909,"5",0.936170212765957,5,5,8,0,5,0
"311","5",0.938460954737744,"5",0.992504716101266,"5",0.999999999999968,"5",0.999999999994891,"5",1,"5",0.725,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"312","5",0.848830998714951,"5",0.929600048600497,"5",0.999999999997571,"5",0.999993855825398,"5",1,"5",0.91,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"313","5",0.836373873279559,"5",0.917162302388573,"1",0.999774279654305,"5",0.999664649869534,"5",1,"5",0.875,"5",0.567305466905833,"5",0.936170212765957,5,5,7,0,5,0
"314","5",0.824117708547601,"5",0.891335625773551,"5",0.999999521333437,"5",0.999999168471972,"5",1,"5",0.945,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"315","5",0.900616186096523,"5",0.947788990378203,"5",1,"5",0.999999168471972,"5",1,"5",0.95,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"316","5",0.925163639803624,"5",0.947788990378203,"5",1,"5",0.999999887464838,"5",1,"5",0.95,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"317","5",0.906923546007532,"5",0.919875854894618,"5",0.99999999999999,"5",0.999999168471972,"5",0.84,"5",0.835,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"318","5",0.725827033432437,"5",0.93365176485843,"5",0.99994671494804,"5",0.999664649869534,"5",0.52,"5",0.82,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"319","4",0.262988668607292,"5",0.992351218828483,"5",0.999999985914626,"5",0.999999168471972,"1",0.76,"5",0.705,"5",0.567313219014735,"5",0.936170212765957,5,5,6,0,5,0
"320","8",0.259680099455576,"3",0.239350258971087,"2",0.563074203909203,"8",0.119202922022118,"8",0.8,"5",0.255,"2",0.618268345484061,"8",0.491803278688525,8,8,4,0,8,0
"321","5",0.668463362679046,"5",0.693959430144339,"5",0.999984764984666,"5",0.982013790037908,"5",0.8,"5",0.71,"5",0.566571852821588,"8",0.491803278688525,5,5,7,0,5,0
"322","5",0.660907237488551,"5",0.841581025542618,"5",0.999999999992909,"5",0.999993855825398,"5",0.84,"5",0.555,"5",0.566997901109609,"8",0.491803278688525,5,5,7,0,5,0
"323","1",0.630285704259935,"1",0.890926774524117,"1",0.999999999999135,"1",0.5,"1",0.8,"1",0.665,"1",0.837329157647648,"1",0.326388888888889,1,1,8,0,1,0
"324","1",0.502425746202202,"10",0.436871397230555,"1",0.996355207326155,"1",0.5,"1",0.96,"1",0.66,"2",0.752658195588817,"1",0.326388888888889,9,1,6,1,1,1
"325","9",0.413770078483906,"10",0.296311210521482,"8",0.777830418979524,"1",0.5,"1",0.48,"1",0.325,"6",0.772021027020766,"1",0.326388888888889,9,1,4,1,8,1
"326","10",0.637268938182516,"1",0.388720499167968,"10",0.999999938465948,"10",0.880797077977882,"11",0.44,"6",0.37,"11",0.431702149417854,"3",0.592105263157895,6,10,3,1,10,1
"327","1",0.336921283749562,"11",0.443841911148105,"8",0.9999999999945,"1",0.119202922022118,"1",0.56,"1",0.28,"6",0.810422543828821,"1",0.326388888888889,11,1,5,1,8,1
"328","11",0.87156210473711,"11",0.948671743577285,"11",0.999999999983927,"11",0.997527376843365,"11",1,"11",0.725,"11",0.482999825951701,"11",0.977272727272727,11,11,8,0,11,0
"329","10",0.809307718536445,"10",0.93713014020292,"10",1,"10",0.999664649869534,"10",0.92,"10",0.66,"11",0.482999825951701,"10",0.903225806451613,10,10,7,0,10,0
"330","11",0.512522692544623,"11",0.920947938282917,"11",0.999957269028195,"11",0.880797077977882,"11",0.68,"11",0.365,"11",0.482722932856893,"11",0.454545454545455,11,11,8,0,11,0
"331","10",0.826840628470355,"2",0.393607722350976,"10",0.999999949405355,"10",0.5,"10",0.76,"10",0.51,"9",0.564874266126564,"11",0.454545454545455,3,10,5,1,10,1
"332","1",0.380391939632614,"9",0.370631981844807,"1",0.993567746879387,"9",0.5,"1",0.6,"1",0.365,"5",0.567262808228892,"1",0.326388888888889,10,1,5,1,1,1
"333","3",0.287044694813471,"9",0.590106309222615,"3",0.939751535415347,"3",0.5,"3",0.96,"3",0.625,"5",0.567301506314648,"3",0.592105263157895,11,3,6,1,3,1
"334","10",0.64151899705146,"2",0.358319216961483,"10",0.999999999999799,"10",0.982013790037908,"3",0.52,"3",0.28,"11",0.447537147737326,"3",0.592105263157895,3,3,3,0,10,1
"335","10",0.933566988982954,"10",0.832785678351785,"10",0.999999999999997,"10",0.997527376843365,"3",0.84,"10",0.46,"11",0.452714822653494,"3",0.592105263157895,10,10,5,0,10,0
"336","10",0.330598492784422,"1",0.449712951790294,"1",0.915428055296444,"1",0.5,"3",0.96,"3",0.595,"2",0.576677404023723,"3",0.592105263157895,3,1,3,1,3,0
"337","10",0.489099425426597,"1",0.342727728818445,"10",0.999999349890187,"11",0.880797077977882,"3",0.6,"3",0.44,"6",0.518887282706012,"3",0.592105263157895,3,3,3,0,10,1
"338","1",0.541520757390658,"1",0.438091935858065,"1",0.999999943200609,"1",0.5,"1",0.84,"1",0.495,"3",0.749720229450724,"1",0.326388888888889,4,1,7,1,1,1
"339","1",0.524649629383576,"10",0.444624128688445,"1",0.999318751464924,"1",0.5,"1",0.84,"1",0.45,"1",0.822642904472222,"1",0.326388888888889,9,1,7,1,1,1
"340","1",0.401893283768282,"10",0.845350944118951,"10",0.999999999840592,"10",0.5,"10",0.8,"10",0.495,"11",0.48299664674923,"10",0.903225806451613,9,10,6,1,10,1
"341","1",0.454676131084714,"1",0.418611243769676,"6",0.839518164329408,"1",0.119202922022118,"1",0.56,"1",0.41,"6",0.811787493613208,"1",0.326388888888889,1,1,6,0,6,1
"342","1",0.656732805933142,"1",0.905861133560148,"1",0.999999999974634,"1",0.880797077977882,"1",0.88,"1",0.615,"1",0.742101048848495,"1",0.326388888888889,1,1,8,0,1,0
"343","10",0.452066953824269,"11",0.784401056589643,"10",0.99999571241559,"11",0.880797077977882,"11",0.6,"11",0.41,"11",0.481271296218945,"11",0.454545454545455,11,11,6,0,10,1
"344","10",0.61393535848224,"10",0.564445884456146,"10",0.998216622853094,"2",0.119202922022118,"10",0.96,"10",0.46,"11",0.482796644141429,"1",0.326388888888889,1,10,5,1,10,1
"345","10",0.425008332046768,"9",0.376746116590612,"1",0.990268826691469,"1",0.119202922022118,"1",0.84,"1",0.545,"11",0.482997432888432,"1",0.326388888888889,1,1,5,0,1,0
"346","1",0.521665839500695,"1",0.609242259700149,"1",0.999946901095221,"1",0.119202922022118,"1",0.84,"1",0.325,"11",0.482999825951701,"1",0.326388888888889,10,1,7,1,1,1
"347","10",0.457239059182352,"10",0.509551058200177,"10",0.999991295256947,"1",0.119202922022118,"1",0.6,"3",0.29,"11",0.482999825951701,"1",0.326388888888889,10,1,3,1,10,0
"348","10",0.56399546968963,"10",0.891940835793862,"10",0.999999999999746,"10",0.5,"10",0.8,"10",0.445,"11",0.482999825951701,"10",0.903225806451613,9,10,7,1,10,1
"349","1",0.888648156629058,"1",0.8592469536338,"1",1,"1",0.880797077977882,"1",0.92,"1",0.72,"1",0.836349491261632,"1",0.326388888888889,1,1,8,0,1,0
"350","11",0.773515185473017,"11",0.920181961918221,"11",0.999989941277005,"11",0.997527376843365,"11",0.96,"11",0.65,"11",0.482999825951701,"11",0.977272727272727,3,11,8,1,11,1
"351","1",0.807287235473506,"1",0.952196683612998,"1",1,"1",0.880797077977882,"1",0.88,"1",0.665,"6",0.691767585179915,"1",0.326388888888889,1,1,7,0,1,0
"352","1",0.483967627437958,"1",0.249977957579738,"2",0.999999667302593,"1",0.5,"1",0.8,"1",0.465,"11",0.416248142409302,"1",0.326388888888889,1,1,6,0,2,1
"353","1",0.638730785525094,"11",0.282357766267214,"1",0.999964633285895,"1",0.5,"1",1,"1",0.675,"2",0.745050429366088,"1",0.326388888888889,1,1,6,0,1,0
"354","10",0.488575991706221,"11",0.374448094164697,"10",0.513089302976884,"11",0.880797077977882,"3",0.6,"3",0.46,"3",0.736199821596691,"3",0.592105263157895,3,3,4,0,11,1
"355","3",0.872418405574018,"3",0.96244369576162,"3",1,"3",0.997527376843365,"3",1,"3",0.71,"5",0.555298327565975,"3",0.592105263157895,3,3,7,0,3,0
"356","10",0.98565447635079,"10",0.949455430859289,"10",1,"10",0.999954602131298,"10",1,"10",0.715,"11",0.460997945576193,"10",0.903225806451613,10,10,7,0,10,0
"357","1",0.406564670209616,"1",0.482996172068738,"1",0.999314636344232,"1",0.5,"1",0.84,"1",0.46,"11",0.482999825951701,"1",0.326388888888889,10,1,7,1,1,1
"358","1",0.580170944136231,"1",0.794892342696763,"1",0.999985213271288,"1",0.119202922022118,"1",0.64,"1",0.44,"5",0.551378438618168,"1",0.326388888888889,1,1,7,0,1,0
"359","10",0.33958979121983,"11",0.347250748785789,"10",0.999586905129751,"11",0.880797077977882,"11",0.52,"3",0.31,"3",0.635653171178708,"3",0.592105263157895,3,3,3,0,10,1
"360","1",0.445554481853092,"1",0.31649479540582,"1",0.999992084891626,"1",0.5,"1",0.52,"1",0.375,"6",0.716866486727002,"1",0.326388888888889,11,1,7,1,1,1
"361","10",0.786425556994982,"10",0.640578761107,"10",0.999999999985724,"10",0.5,"10",0.84,"10",0.575,"11",0.482999825951701,"1",0.326388888888889,10,10,6,0,10,0
"362","10",0.938254136287322,"10",0.961831555294296,"10",0.999999999999805,"10",0.982013790037908,"10",0.96,"10",0.815,"11",0.474256019518705,"10",0.903225806451613,10,10,7,0,10,0
"363","9",0.498334978007275,"9",0.196720242856249,"10",0.999334386278219,"9",0.5,"10",0.8,"10",0.34,"11",0.482996216987518,"1",0.326388888888889,3,9,3,1,10,1
"364","1",0.364244723588227,"1",0.213622893111314,"8",0.998875516295934,"9",0.5,"1",0.56,"1",0.375,"1",0.613724177419153,"1",0.326388888888889,9,1,6,1,8,1
"365","11",0.64559470707207,"10",0.477089751920651,"12",0.968619963438903,"3",0.119202922022118,"11",0.44,"11",0.38,"11",0.480159804293972,"11",0.454545454545455,10,11,5,1,12,1
"366","1",0.477066559275885,"1",0.82591007723589,"1",0.999999999999923,"1",0.880797077977882,"1",0.96,"1",0.645,"3",0.749233850083659,"1",0.326388888888889,1,1,7,0,1,0
"367","10",0.564518999832639,"2",0.401521222548113,"10",0.999999997080606,"11",0.880797077977882,"11",0.52,"3",0.34,"3",0.705598020301718,"3",0.592105263157895,3,3,3,0,10,1
"368","2",0.835288803746361,"2",0.569295938807123,"2",0.999999998161035,"2",0.880797077977882,"2",1,"2",0.78,"2",0.754785429451456,"2",0.62,2,2,8,0,2,0
"369","10",0.843381539677592,"10",0.604979601050317,"10",0.999999999780426,"1",0.5,"10",0.52,"10",0.36,"11",0.482995735958237,"1",0.326388888888889,10,10,5,0,10,0
"370","1",0.539801068459143,"10",0.340379828105608,"1",1,"1",0.119202922022118,"10",0.68,"10",0.315,"3",0.5860049553022,"1",0.326388888888889,10,1,4,1,1,1
"371","10",0.430025728869959,"6",0.579488453351641,"1",0.999999949559045,"1",0.5,"1",0.24,"6",0.455,"6",0.458057101306033,"1",0.326388888888889,6,1,4,1,1,1
"372","10",0.753215143067964,"1",0.35318496073295,"10",0.857215100003769,"1",0.880797077977882,"1",0.52,"10",0.425,"6",0.557133783300035,"1",0.326388888888889,3,1,4,1,1,1
"373","10",0.654115747167761,"10",0.887402135003911,"10",1,"10",0.982013790037908,"10",0.8,"10",0.6,"11",0.482958129804332,"10",0.903225806451613,9,10,7,1,10,1
"374","10",0.349164915145908,"11",0.374448094164697,"11",0.872905878259272,"11",0.880797077977882,"3",0.6,"3",0.485,"1",0.809447215335637,"3",0.592105263157895,3,3,3,0,11,1
"375","1",0.647549528740752,"1",0.952910962574362,"1",1,"1",0.880797077977882,"1",0.88,"1",0.57,"6",0.812158149082157,"1",0.326388888888889,3,1,7,1,1,1
"376","3",0.583262269686505,"3",0.589926510761176,"3",0.999995772930064,"3",0.880797077977882,"3",0.76,"3",0.56,"3",0.679259916713748,"3",0.592105263157895,10,3,8,1,3,1
"377","9",0.253992915652833,"10",0.327223209921525,"8",0.999885788780535,"9",0.5,"1",0.68,"1",0.28,"11",0.466581977864666,"1",0.326388888888889,10,1,3,1,8,1
"378","1",0.439686788193268,"1",0.255634346903984,"1",0.951413449700181,"1",0.119202922022118,"1",0.64,"1",0.36,"11",0.47800937168167,"1",0.326388888888889,9,1,7,1,1,1
"379","1",0.584392633883742,"11",0.544396608351484,"1",0.99052943907173,"1",0.5,"1",0.88,"1",0.625,"6",0.665622875445708,"1",0.326388888888889,1,1,6,0,1,0
"380","9",0.262996888659943,"8",0.580520048820846,"8",0.999994947063011,"8",0.5,"1",0.52,"1",0.31,"3",0.436613070960604,"1",0.326388888888889,3,1,3,1,8,1
"381","11",0.369547437597752,"3",0.442235900661919,"11",0.999863908277589,"11",0.982013790037908,"3",0.6,"3",0.395,"11",0.452127660093027,"3",0.592105263157895,1,3,4,1,11,1
"382","11",0.517776210785599,"11",0.344890449133389,"11",0.999999975846888,"9",0.5,"1",0.6,"11",0.265,"1",0.800162380331096,"1",0.326388888888889,11,11,4,0,11,0
"383","10",0.23590598180981,"3",0.292568478139178,"10",0.58553017092014,"9",0.5,"3",0.4,"3",0.46,"5",0.483235526405917,"3",0.592105263157895,3,3,4,0,3,0
"384","3",0.921624413905316,"3",0.968111563087387,"3",0.999999999999995,"3",0.5,"3",0.68,"3",0.765,"3",0.537190170842252,"3",0.592105263157895,3,3,8,0,3,0
"385","3",0.546875196236994,"2",0.463265881279217,"3",0.999998038587017,"3",0.880797077977882,"2",0.48,"3",0.495,"3",0.343770177797529,"2",0.62,3,3,5,0,3,0
"386","3",0.775697783537902,"3",0.744781517256617,"3",0.999999994568647,"3",0.880797077977882,"3",1,"3",0.595,"1",0.753550369715694,"3",0.592105263157895,3,3,7,0,3,0
"387","9",0.466538621668144,"9",0.325178633585988,"9",0.999999722375976,"9",0.880797077977882,"9",0.44,"1",0.27,"3",0.745510459265697,"1",0.326388888888889,3,9,5,1,9,1
"388","3",0.777765064666734,"3",0.675678998121949,"3",0.999999999999785,"3",0.880797077977882,"3",1,"3",0.81,"5",0.565096893428378,"3",0.592105263157895,3,3,7,0,3,0
"389","3",0.40691543268148,"3",0.280416224786076,"3",0.95587828615844,"3",0.880797077977882,"3",0.68,"3",0.505,"5",0.55552225822774,"3",0.592105263157895,3,3,7,0,3,0
"390","9",0.594521591365046,"9",0.222888602675335,"9",0.999999955908825,"9",0.880797077977882,"1",0.52,"9",0.31,"11",0.482997800332647,"1",0.326388888888889,10,9,5,1,9,1
"391","1",0.363256897227217,"9",0.941745590058818,"9",0.999472480316474,"1",0.119202922022118,"1",0.88,"1",0.375,"11",0.471106438595501,"1",0.326388888888889,10,1,5,1,9,1
"392","10",0.786705419375515,"10",0.591401822248561,"10",0.999999999924855,"10",0.982013790037908,"10",0.44,"10",0.44,"9",0.549636119432465,"3",0.592105263157895,11,10,6,1,10,1
"393","10",0.590310900661194,"10",0.854478161006438,"10",0.999999997757705,"10",0.982013790037908,"3",0.84,"3",0.38,"6",0.65025424873656,"3",0.592105263157895,11,10,4,1,10,1
"394","1",0.337550052137041,"11",0.328958332461245,"6",0.999940222741586,"9",0.119202922022118,"1",0.6,"6",0.265,"11",0.477479873478079,"1",0.326388888888889,11,1,3,1,6,1
"395","1",0.446994205472227,"5",0.84559320399769,"1",0.999999999950123,"5",0.5,"1",0.76,"5",0.645,"5",0.567313219014735,"5",0.936170212765957,5,5,5,0,1,1
"396","10",0.731965978401255,"10",0.852257846243002,"10",0.999999999999957,"10",0.982013790037908,"3",0.84,"3",0.375,"11",0.482362344930823,"3",0.592105263157895,10,10,4,0,10,0
"397","10",0.407948560906619,"10",0.387074956984945,"2",0.999999799955654,"2",0.5,"1",0.36,"6",0.205,"1",0.597234438196606,"1",0.326388888888889,3,1,3,1,2,1
"398","2",0.472708525110139,"11",0.38211646268728,"1",0.962086352754144,"2",0.5,"6",0.4,"2",0.415,"11",0.482999825951701,"6",0.614285714285714,11,2,3,1,1,1
"399","1",0.308510607649722,"1",0.634521816738271,"1",0.998066264181784,"9",0.5,"1",0.48,"1",0.33,"1",0.650133288696816,"1",0.326388888888889,1,1,7,0,1,0
"400","10",0.332905116239484,"11",0.34032564237972,"10",0.999095038022994,"3",0.5,"3",0.6,"3",0.415,"3",0.698869893711602,"3",0.592105263157895,10,3,5,1,10,0
"401","1",0.517734568911284,"1",0.655311566839387,"10",0.991922667688962,"1",0.119202922022118,"1",0.88,"1",0.465,"5",0.397332759441286,"1",0.326388888888889,1,1,6,0,10,1
"402","10",0.401015279020646,"1",0.547218055840429,"1",0.998575423581202,"1",0.119202922022118,"1",0.72,"1",0.395,"6",0.332589204202994,"1",0.326388888888889,8,1,6,1,1,1
"403","3",0.304734852406695,"10",0.779644409923014,"10",0.770874858642414,"3",0.5,"10",0.56,"3",0.5,"6",0.332703945736137,"3",0.592105263157895,11,3,4,1,10,1
"404","10",0.508137587376281,"10",0.287440554061891,"10",0.970639752552836,"1",0.119202922022118,"1",0.48,"10",0.335,"6",0.561994961029205,"1",0.326388888888889,1,10,4,1,10,1
"405","10",0.491068753573878,"11",0.397905286145924,"10",0.962504211787861,"11",0.982013790037908,"3",0.6,"3",0.465,"1",0.814691480370121,"3",0.592105263157895,3,3,3,0,11,1
"406","3",0.709845094539576,"3",0.765909902232101,"3",0.999999275268554,"3",0.880797077977882,"3",0.88,"3",0.595,"2",0.452876629193129,"3",0.592105263157895,3,3,7,0,3,0
"407","10",0.570002405379257,"1",0.277614110301787,"10",0.999994532550401,"1",0.5,"1",0.4,"1",0.42,"3",0.536360993945364,"11",0.454545454545455,1,1,4,0,10,1
"408","9",0.497828308971453,"10",0.659706555380594,"10",1,"10",0.880797077977882,"10",0.8,"10",0.475,"11",0.482999825951701,"10",0.903225806451613,9,10,6,1,10,1
"409","1",0.359999511875547,"9",0.549672762484144,"2",0.974177328315989,"9",0.5,"1",0.68,"1",0.31,"6",0.368466220116927,"1",0.326388888888889,3,1,4,1,2,1
"410","5",0.851887847381493,"5",0.638490514621956,"5",0.999999999999983,"5",0.999999984770021,"5",0.92,"5",0.665,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"411","5",0.747057016524688,"5",0.737099932992174,"5",0.999999999571881,"5",0.999954602131298,"5",0.68,"5",0.585,"5",0.564790556990308,"5",0.936170212765957,5,5,8,0,5,0
"412","5",0.850562247118351,"5",0.938496141755668,"5",0.999999999271511,"5",0.999954602131298,"5",1,"5",0.83,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"413","5",0.858922255722982,"5",0.938496141755668,"5",0.999999999992344,"5",0.999954602131298,"5",1,"5",0.88,"5",0.567308830291466,"5",0.936170212765957,5,5,8,0,5,0
"414","5",0.858922255722982,"5",0.938496141755668,"5",0.999999999992344,"5",0.999954602131298,"5",1,"5",0.88,"5",0.567308830291466,"5",0.936170212765957,5,5,8,0,5,0
"415","8",0.557121992684371,"8",0.838611657124427,"8",0.977888043186178,"8",0.880797077977882,"1",0.72,"8",0.445,"1",0.826859643630878,"8",0.491803278688525,8,8,6,0,8,0
"416","8",0.767700215925967,"8",0.91082757186512,"8",0.999999999999592,"8",0.999954602131298,"8",0.92,"8",0.44,"5",0.565746577980407,"8",0.491803278688525,8,8,7,0,8,0
"417","8",0.687852391020453,"8",0.728933097602273,"8",0.999999991403203,"8",0.5,"8",0.96,"8",0.59,"5",0.48413990709191,"8",0.491803278688525,8,8,7,0,8,0
"418","8",0.762359835301576,"8",0.785486953001638,"8",0.983896198578251,"8",0.999954602131298,"8",0.96,"8",0.56,"5",0.567313219014735,"8",0.491803278688525,8,8,7,0,8,0
"419","8",0.762359835301576,"8",0.785486953001638,"8",0.983896198578251,"8",0.999954602131298,"8",0.96,"8",0.56,"5",0.567313219014735,"8",0.491803278688525,8,8,7,0,8,0
"420","8",0.770911506669064,"8",0.859138253335773,"8",0.999999999958231,"8",0.999664649869534,"8",0.96,"8",0.56,"6",0.811750155806406,"8",0.491803278688525,8,8,7,0,8,0
"421","5",0.841671830480072,"5",0.947711607768105,"5",0.999999999994978,"5",0.999993855825398,"5",1,"5",0.8,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"422","5",0.612566562467998,"5",0.938262366370232,"5",0.999980819578894,"5",0.880797077977882,"5",1,"5",0.855,"5",0.567310112309178,"5",0.936170212765957,5,5,8,0,5,0
"423","5",0.869089659715801,"5",0.919429971387729,"5",1,"5",0.999993855825398,"5",1,"5",0.85,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"424","5",0.832795530245503,"5",0.945034569133865,"5",0.99999329312906,"5",0.999954602131298,"5",1,"5",0.91,"5",0.56729500909173,"5",0.936170212765957,5,5,8,0,5,0
"425","5",0.977358259921244,"5",0.996330113604923,"5",1,"5",0.999999999721053,"5",1,"5",0.835,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"426","5",0.71456715363965,"5",0.782572666115933,"1",0.920929841965765,"5",0.999993855825398,"5",1,"5",0.855,"5",0.567306632420688,"5",0.936170212765957,5,5,7,0,5,0
"427","5",0.85650788759028,"5",0.945365820015785,"5",0.999999999915664,"5",0.999954602131298,"5",1,"5",0.915,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"428","5",0.876772065936023,"5",0.944793496696246,"5",0.999999999986963,"5",0.999993855825398,"5",1,"5",0.835,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"429","5",0.792208485745414,"5",0.531512318893146,"5",0.999999976095066,"5",0.999993855825398,"5",1,"5",0.815,"5",0.566100160069515,"5",0.936170212765957,5,5,8,0,5,0
"430","5",0.80027197884433,"5",0.940619234097411,"5",0.999999999999999,"5",0.999993855825398,"5",1,"5",0.78,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"431","5",0.832746954563627,"5",0.939363989047129,"5",1,"5",0.999993855825398,"5",1,"5",0.99,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"432","5",0.817249120713361,"5",0.947788990378203,"5",0.999999999995976,"5",0.999993855825398,"5",1,"5",0.965,"5",0.566216982238276,"5",0.936170212765957,5,5,8,0,5,0
"433","5",0.73301747609208,"5",0.732498502739898,"5",0.984151289544736,"5",0.999664649869534,"5",0.52,"5",0.565,"5",0.560794642317553,"5",0.936170212765957,5,5,8,0,5,0
"434","1",0.660687006911603,"5",0.887846204991336,"1",0.999999999883748,"5",0.5,"1",0.76,"5",0.645,"5",0.567313219014735,"5",0.936170212765957,5,5,5,0,1,1
"435","5",0.988053066800278,"5",0.992846835108522,"5",1,"5",0.999999999962249,"5",1,"5",0.95,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"436","5",0.969644388762679,"5",0.962890619714281,"5",0.999999999987873,"5",0.999999887464838,"5",1,"5",0.835,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"437","5",0.79295597814641,"5",0.885279394035343,"5",0.999999914121194,"5",0.997527376843365,"5",0.52,"5",0.74,"5",0.543668616819491,"5",0.936170212765957,5,5,8,0,5,0
"438","5",0.824413912838815,"5",0.698516080132019,"5",0.99998050008656,"5",0.999954602131298,"5",1,"5",0.77,"5",0.567307843350361,"5",0.936170212765957,5,5,8,0,5,0
"439","5",0.716381438544391,"5",0.719333979430596,"5",0.999953125150812,"5",0.999664649869534,"5",0.52,"5",0.51,"9",0.542150984405126,"5",0.936170212765957,5,5,7,0,5,0
"440","5",0.719803876023343,"5",0.892691209039993,"5",0.999999996976547,"5",0.999993855825398,"5",1,"5",0.63,"5",0.56398787716877,"5",0.936170212765957,5,5,8,0,5,0
"441","5",0.897283641580762,"5",0.90361257488211,"5",1,"5",0.999999168471972,"5",1,"5",0.865,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"442","5",0.852721991168653,"5",0.877792494924856,"5",0.999999999999942,"5",0.999954602131298,"5",1,"5",0.86,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"443","5",0.813274629422729,"5",0.922977919568716,"5",0.999999999999991,"5",0.999954602131298,"5",1,"5",0.69,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"444","5",0.813274629422729,"5",0.922977919568716,"5",0.999999999999991,"5",0.999954602131298,"5",1,"5",0.69,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"445","5",0.770289536026609,"5",0.952377566696629,"5",1,"5",0.982013790037908,"5",1,"5",0.825,"5",0.567313219014735,"5",0.936170212765957,5,5,8,0,5,0
"446","5",0.860622399587401,"5",0.941693605322057,"5",0.999999999985327,"5",0.999954602131298,"5",1,"5",0.83,"5",0.567310193341304,"5",0.936170212765957,5,5,8,0,5,0
"447","5",0.804158047281155,"5",0.947127545642999,"5",0.999999999999962,"5",0.999993855825398,"5",1,"5",0.87,"5",0.567303900996981,"5",0.936170212765957,5,5,8,0,5,0
